SMILES,LogS,MW,LogP,MolMR,HBD,HBA,TPSA,RB,AP,Lipinski_Violations,Target_LogS_Range
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.005243055412372,190.28599999999997,3.4342000000000024,60.05900000000003,0,1,17.07,2,0.0,0,True
C/C=C/C(=O)C1=C(C)CC(C)(C)CC1,-3.208309350979882,192.30199999999996,3.6582000000000026,60.15300000000004,0,1,17.07,2,0.0,0,True
C/C=C/C(=O)C1=C(C)CCCC1(C)C,-3.137868620686963,192.30199999999996,3.6582000000000026,60.15300000000004,0,1,17.07,2,0.0,0,True
C/C=C/C(=O)O,0.0287344913530099,86.08999999999999,0.6471,22.449799999999993,1,1,37.3,1,0.0,0,False
C/C=C/C(=O)OC(CC)C(C)C,-3.1739251972991736,170.25199999999998,2.540300000000001,49.82300000000003,0,2,26.3,4,0.0,0,True
C/C=C/C(=O)Oc1c(C(C)CCCCCC)cc([N+](=O)[O-])cc1[N+](=O)[O-],-6.16845309607279,364.398,5.058400000000006,97.37380000000007,0,6,112.58000000000001,10,0.23076923076923078,1,False
C/C=C/C(C)O,0.0151999999811346,86.134,0.9433,26.494799999999987,1,1,20.23,1,0.0,0,False
C/C=C/C(O)CC,-0.4197736761793066,100.161,1.3334,31.111799999999985,1,1,20.23,2,0.0,0,False
C/C=C/C=C/C(=O)O,-1.7709604772037388,112.12799999999999,1.2033,31.589799999999986,1,1,37.3,2,0.0,0,True
C/C=C/C=C/C(=O)OCCC[Si](OC)(OC)OC,-2.792942741725104,274.389,1.9301000000000001,71.11800000000005,0,5,53.99000000000001,9,0.0,0,True
C/C=C/C=C/CCCCCCCO,-3.852326425833191,182.307,3.451600000000002,58.74180000000005,1,1,20.23,8,0.0,0,True
C/C=C/C=O,0.3193452997734097,70.09100000000001,0.7614000000000001,20.877999999999993,0,1,17.07,1,0.0,0,False
C/C=C/CC,-2.540583385439735,70.135,1.9725,25.10499999999999,0,0,0.0,1,0.0,0,True
C/C=C/CC#N,-0.960215472600097,81.11800000000001,1.47618,25.04399999999999,0,1,23.79,1,0.0,0,False
C/C=C/CCC,-3.2262135550188065,84.162,2.3626000000000005,29.721999999999984,0,0,0.0,2,0.0,0,True
C/C=C/CCCC,-3.8181564120552274,98.18900000000001,2.752700000000001,34.33899999999999,0,0,0.0,3,0.0,0,True
C/C=C/CCl,-1.9568942280095023,90.553,1.8013,25.53399999999999,0,0,0.0,1,0.0,0,True
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,-4.640164517660112,1202.634999999999,3.2690000000000046,328.4446000000004,5,12,278.8,15,0.0,2,True
C/C=C/c1ccc(O)c(OC)c1,-2.364737478006419,164.20399999999998,2.4339000000000004,49.366800000000026,1,2,29.46,2,0.5,0,True
C/C=C/c1ccc(OC(C)=O)c(OC)c1,-3.665546248849069,206.24099999999996,2.653600000000001,59.01100000000004,0,3,35.53,3,0.4,0,True
C/C=C/c1ccc(OC)c(OC)c1,-2.778226737324604,178.23099999999997,2.736900000000001,54.25400000000003,0,2,18.46,3,0.46153846153846156,0,True
C/C=C/c1ccc(OC)cc1,-3.1255181823005334,148.20499999999998,2.728300000000001,47.70200000000003,0,1,9.23,2,0.5454545454545454,0,True
C/C=C/c1ccc(OCC(=O)O)c(OC)c1,-1.5825999920619058,222.23999999999998,2.1917,60.832800000000034,1,3,55.760000000000005,5,0.375,0,True
C/C=C1\CC2C=CC1C2,-3.176525770829699,120.19499999999996,2.5287000000000006,39.111000000000004,0,0,0.0,0,0.0,0,True
C/C=C\C,-1.9302000070948937,56.108000000000004,1.5824,20.487999999999996,0,0,0.0,0,0.0,0,True
C/C=C\C(=O)O,1.0650000000596995,86.08999999999999,0.6471,22.449799999999993,1,1,37.3,1,0.0,0,False
C/C=C\C(=O)OC1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@]21CO1,-2.9196000978692624,332.39600000000013,2.3461000000000007,86.25000000000004,0,5,65.13,2,0.0,0,True
C/C=C\C=O,0.4120163186346319,70.09100000000001,0.7614000000000001,20.877999999999993,0,1,17.07,1,0.0,0,False
C/C=C\CC,-2.540291655308806,70.135,1.9725,25.10499999999999,0,0,0.0,1,0.0,0,True
C/C=C\CC1(C/C=C/C)C(=O)NC(=O)NC1=O,-2.1973096536773857,236.271,1.2711999999999999,62.97640000000003,2,3,75.27000000000001,4,0.0,0,True
C/C=C\CCCC,-3.8181564120552274,98.18900000000001,2.752700000000001,34.33899999999999,0,0,0.0,3,0.0,0,True
C/C=C\CO,0.3621000000027625,72.107,0.5548,21.899799999999995,1,1,20.23,1,0.0,0,False
C/C=C\COCN(C(=O)CCl)c1c(CC)cccc1CC,-4.028724151261895,309.83700000000005,3.9334000000000033,89.03700000000005,0,2,29.54,8,0.2857142857142857,0,True
C/C=C\c1ccc(OC)cc1,-3.129596094720973,148.20499999999998,2.728300000000001,47.70200000000003,0,1,9.23,2,0.5454545454545454,0,True
C/C=C\c1ccc(OCc2ccccc2)c(OC)c1,-5.580044251510242,254.329,4.307300000000003,78.47600000000004,0,2,18.46,5,0.631578947368421,0,False
C/C=N/NC(N)=O,-0.5423918177241892,101.10900000000001,-0.33960000000000007,26.885099999999998,2,2,67.47999999999999,1,0.0,0,False
C/C=N/O,0.495819462240742,59.068000000000005,0.4663,15.9525,1,2,32.59,0,0.0,0,False
C/N=C(\SC)N(C)C,-0.4401005534444024,132.232,0.8968,40.561000000000014,0,2,15.6,0,0.0,0,False
C/N=C(\c1ccccc1Cl)C1(O)CCCC1,-2.9447203136091686,237.7299999999999,3.064000000000002,67.33080000000004,1,2,32.59,2,0.375,0,True
C1=CC(=C(c2ccccc2)c2ccccc2)C=C1,-7.36251027048749,230.30999999999997,4.614500000000002,77.18600000000004,0,0,0.0,2,0.6666666666666666,0,False
C1=CC2C3C=CC(C3)C2C1,-3.821023052706831,132.20599999999996,2.3846000000000007,41.47400000000001,0,0,0.0,0,0.0,0,True
C1=CC2CCC1C2,-2.847721136797153,94.157,1.9725,29.970999999999986,0,0,0.0,0,0.0,0,True
C1=CC=CCC=C1,-2.150205301737861,92.14099999999999,2.0587,32.036999999999985,0,0,0.0,0,0.0,0,True
C1=CCC(C2OCC3(CO2)COC(C2CC=CCC2)OC3)CC1,-5.239577516576788,320.42900000000014,3.4312000000000022,86.77900000000005,0,4,36.92,2,0.0,0,False
C1=CCC=C1,-1.564974329884465,66.103,1.5025,22.89699999999999,0,0,0.0,0,0.0,0,True
C1=CCC=CC1,-1.97000000212284,80.13,1.8926,27.51399999999999,0,0,0.0,0,0.0,0,True
C1=CCCC1,-2.10007099220524,68.119,1.7265,22.990999999999993,0,0,0.0,0,0.0,0,True
C1=CCCC=CCCC=CCC1,-5.537602002101044,162.27599999999995,4.009200000000003,55.122000000000035,0,0,0.0,0,0.0,0,False
C1=CCCCC1,-2.5903040290171973,82.146,2.1166,27.607999999999986,0,0,0.0,0,0.0,0,True
C1=CCCCCC1,-3.17979854051436,96.173,2.5067000000000004,32.22499999999999,0,0,0.0,0,0.0,0,True
C1=CC[C@@H](c2cccnc2)NC1,0.7953000000062801,160.22,1.6721999999999997,48.73770000000003,1,2,24.92,1,0.5,0,False
C1=COCCC1,-1.0383982153199154,84.11800000000001,1.3105,24.32599999999999,0,1,9.23,0,0.0,0,True
C1=C[C@H]2C[C@@H]1[C@H]1[C@@H]3CC[C@@H](C3)[C@H]12,-4.97469413473523,160.26,2.8546000000000014,48.54800000000003,0,0,0.0,0,0.0,0,True
C1=C\CC/C=C/CC/C=C\CC/1,-5.3655227298392685,162.27599999999995,4.009200000000003,55.122000000000035,0,0,0.0,0,0.0,0,False
C1=Cc2cccc3cccc1c23,-3.958607314841775,152.19599999999994,3.3236000000000017,52.87600000000002,0,0,0.0,0,0.8333333333333334,0,True
C1=Cc2ccccc2C1,-2.832071832921796,116.16299999999997,2.2559000000000005,39.180000000000014,0,0,0.0,0,0.6666666666666666,0,True
C1=NC=NC2N=C(c3ccccc3)N=C12,-3.065,196.213,1.3266,61.18600000000002,0,4,49.44,1,0.4,0,True
C1=NCc2ccccc2N1,-0.7231797383433095,132.16599999999997,1.6403999999999999,42.260700000000014,1,2,24.39,0,0.6,0,False
C1=[NH+]c2ccccc2CN1,-0.723,133.17399999999998,-0.4698000000000004,39.96840000000001,2,1,26.0,0,0.6,0,False
C1CC(COCC2CO2)CCC1COCC1CO1,-1.835797239715488,256.3419999999999,1.6236,66.56600000000006,0,4,43.519999999999996,8,0.0,0,True
C1CC(N2CCOCC2)CCN1,-2.9027229027593955,170.256,0.07059999999999983,48.28370000000003,1,3,24.5,1,0.0,0,True
C1CC1,-2.043161092759258,42.080999999999996,1.1703,13.851000000000003,0,0,0.0,0,0.0,0,True
C1CC2C3CC(C2C1)C1(CCCO1)C3,-5.943095148663527,192.30199999999994,2.9917000000000016,54.962000000000046,0,1,9.23,0,0.0,0,False
C1CC2OC2CC1C1CO1,-0.4477222477710552,140.182,0.9527,35.742,0,2,25.06,1,0.0,0,False
C1CCC(CN2CC[NH2+]C2)CC1,-1.0638,169.292,0.40319999999999984,49.80740000000002,1,1,19.85,2,0.0,0,True
C1CCC(COCC2CCCCC2)CC1,-5.853871964321762,210.36099999999993,4.163600000000003,63.96900000000006,0,1,9.23,4,0.0,0,False
C1CCC(NCCNC2CCCCC2)CC1,-0.9799999991916144,224.3919999999999,2.8310000000000004,69.75140000000005,2,2,24.06,5,0.0,0,False
C1CCC2NCCCC2C1,-1.083072412942926,139.242,1.9286,42.98270000000001,1,1,12.03,0,0.0,0,True
C1CCCC1,-2.6399999341729634,70.135,1.9505000000000001,23.084999999999994,0,0,0.0,0,0.0,0,True
C1CCCCC1,-3.100179497572904,84.162,2.3406000000000002,27.701999999999984,0,0,0.0,0,0.0,0,True
C1CCCCCC1,-3.51427857351842,98.18900000000001,2.7307000000000015,32.31899999999998,0,0,0.0,0,0.0,0,True
C1CCCCCCC1,-4.149966742310231,112.21600000000001,3.120800000000002,36.93599999999999,0,0,0.0,0,0.0,0,True
C1CCCCCCCCC1,-5.619788758288394,140.27,3.9010000000000034,46.17000000000002,0,0,0.0,0,0.0,0,False
C1CCCCCCCCCCC1,-7.021819483062586,168.32399999999998,4.681200000000004,55.404000000000046,0,0,0.0,0,0.0,0,False
C1CCN(CC[NH+]2CCCCC2)CC1,-0.594,197.34599999999995,0.5411000000000004,59.70570000000005,1,1,7.680000000000001,3,0.0,0,False
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,-1.888550027220642,234.38699999999992,2.3451000000000004,70.02100000000006,0,2,6.48,0,0.0,0,True
C1CCNC1,1.150000000115987,71.123,0.36979999999999996,22.103699999999996,1,1,12.03,0,0.0,0,False
C1CCNCC1,1.0699010770494997,85.15,0.7599,26.72069999999999,1,1,12.03,0,0.0,0,False
C1CCOC1,0.5600000000357632,72.107,0.7968,20.052999999999997,0,1,9.23,0,0.0,0,False
C1CCOCC1,-0.0299999999055288,86.134,1.1869,24.66999999999999,0,1,9.23,0,0.0,0,False
C1CCOCOC1,0.4107896596716609,102.133,0.7709,26.00499999999999,0,2,18.46,0,0.0,0,False
C1CCSC1,-1.1819051605016533,88.175,1.5133999999999999,26.55899999999999,0,1,0.0,0,0.0,0,True
C1CC[C@@H]2NCCC[C@H]2C1,-1.083086206262808,139.242,1.9286,42.98270000000001,1,1,12.03,0,0.0,0,True
C1CC[CH]([Sn]([CH]2CCCCC2)[CH]2CCCCC2)CC1,-5.59,368.1730000000003,6.484100000000006,86.25900000000007,0,0,0.0,3,0.0,1,False
C1CN(SSN2CCOCC2)CCO1,-3.2596373105057563,236.3619999999999,0.8622000000000001,59.96600000000004,0,6,24.94,3,0.0,0,True
C1CN1,1.3666716926294753,43.068999999999996,-0.41040000000000004,12.869700000000002,1,1,21.94,0,0.0,0,False
C1CN1c1nc(N2CC2)[nH+]c(N2CC2)n1,0.292,205.24499999999998,-1.2492999999999992,55.22670000000002,0,5,48.949999999999996,3,0.4,0,False
C1CN1c1nc(N2CC2)nc(N2CC2)n1,0.2919255687332868,204.23699999999997,-0.6683999999999999,56.46600000000003,0,6,47.7,3,0.4,0,False
C1CN2CCN1CC2,0.603537870429918,112.176,-0.3824000000000001,32.87999999999999,0,2,6.48,0,0.0,0,False
C1CNCCNCCNCCN1,-0.0310204157709891,172.276,-1.6415999999999973,51.47880000000002,4,4,48.12,0,0.0,0,False
C1CO1,1.356958638489621,44.053,0.016600000000000004,10.819,0,1,12.53,0,0.0,0,False
C1COC(=NC(C2CC2)C2CC2)N1,-1.392554820905155,180.25099999999998,1.1507999999999998,50.62570000000003,1,2,33.62,3,0.0,0,True
C1COC(NC(C2CC2)C2CC2)=[NH+]1,0.373967,181.259,-0.7685999999999995,49.160400000000024,2,2,35.23,3,0.0,0,False
C1COC2(C1)CCCO2,-0.1078000886553426,128.171,1.3035,33.10299999999999,0,2,18.46,0,0.0,0,False
C1COCCN1,1.0599002724853843,87.122,-0.3938000000000001,23.688699999999994,1,2,21.259999999999998,0,0.0,0,False
C1COCCO1,1.0564216396521544,88.106,0.03320000000000001,21.637999999999995,0,2,18.46,0,0.0,0,False
C1COCO1,1.130308841438298,74.079,-0.009299999999999975,16.771000000000004,0,2,18.46,0,0.0,0,False
C1CSCCS1,-1.602891592352074,120.24199999999999,1.4664,34.65,0,2,0.0,0,0.0,0,True
C1C[NH2+]C2C(C1)CCC1CCC[NH2+]C12,-1.2655,196.33799999999997,-0.5357999999999976,55.84280000000003,2,0,33.22,0,0.0,0,True
C1C[O][Sb]2[O]CC[O][Sb]([O]1)[O]CC[O]2,-9.02502800570193,423.6760000000001,-0.917,47.22000000000003,0,6,55.38000000000001,0,0.0,0,False
C1N2CN3CN1CN(C2)C3,0.7924026819128553,140.19,-1.0197999999999992,36.558,0,4,12.96,0,0.0,0,False
C1N2CN3CN1C[PH]([Pt]([PH]14CN5CN(CN(C5)C1)C4)([PH]14CN5CN(CN(C5)C1)C4)[PH]14CN5CN(CN(C5)C1)C4)(C2)C3,-0.445139067434733,827.7379999999991,-0.4328999999999914,172.13599999999957,0,12,38.88000000000002,4,0.0,2,False
C1NNCN2CNNCN12,-0.0127999997892502,144.182,-2.448999999999998,35.68879999999999,4,6,54.6,0,0.0,0,False
C1OC1C1CO1,1.0650000000596995,86.09,-0.21599999999999997,19.479999999999997,0,2,25.06,1,0.0,0,False
C1OCOCO1,0.3313055293704599,90.078,-0.07769999999999999,17.855999999999998,0,3,27.69,0,0.0,0,False
C1O[C@H]1[C@H]1CO1,1.065000259189456,86.09,-0.21599999999999997,19.479999999999997,0,2,25.06,1,0.0,0,False
C=C(Br)C(F)(F)F,-2.2385863684869625,174.94699999999997,2.4573,24.121999999999996,0,0,0.0,0,0.0,0,True
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,-2.6497963827910027,303.156,1.6835999999999995,66.25340000000003,2,3,75.27000000000001,4,0.0,0,True
C=C(C#N)C(=O)OC,0.4314071957783605,111.09999999999998,0.23917999999999995,26.768999999999995,0,3,50.09,1,0.0,0,False
C=C(C#N)C(=O)OCC,-6.716698771296451,125.12699999999998,0.62928,31.385999999999992,0,3,50.09,2,0.0,0,False
C=C(C(=O)O)c1ccccc1,-2.0583998292987453,148.16099999999997,1.7844,43.11180000000002,1,1,37.3,2,0.5454545454545454,0,True
C=C(C(F)(F)F)C(F)(F)F,-2.791730406591037,164.048,2.6672000000000002,21.25,0,0,0.0,0,0.0,0,True
C=C(C)C,-2.3298089896039795,56.10799999999999,1.5824,20.487999999999996,0,0,0.0,0,0.0,0,True
C=C(C)C#N,-0.4218305484194827,67.091,1.08608,20.426999999999992,0,1,23.79,0,0.0,0,False
C=C(C)C(=C)C,-2.400155518994766,82.14599999999999,2.1386000000000003,29.627999999999986,0,0,0.0,1,0.0,0,True
C=C(C)C(=O)C(=CC(=O)O)OC,-0.9298376916643638,170.16399999999996,0.7464999999999999,42.548800000000014,1,3,63.60000000000001,4,0.0,0,False
C=C(C)C(=O)NC(C)C,-0.6201428852028419,127.18699999999997,1.0871,38.0927,1,1,29.1,2,0.0,0,False
C=C(C)C(=O)NCNC(=O)C(=C)C,-1.1892367570440685,182.22299999999996,0.32850000000000007,50.780400000000014,2,2,58.2,4,0.0,0,True
C=C(C)C(=O)NCOC,0.7919653131144007,129.15899999999996,0.2826,34.832699999999996,1,2,38.33,3,0.0,0,False
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.432973633840939,230.09399999999997,3.508000000000002,59.905700000000024,1,1,29.1,2,0.42857142857142855,0,True
C=C(C)C(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cc(C)n2)cc1,-6.494850021680094,346.41200000000003,2.4088400000000005,92.20020000000002,2,5,101.05,5,0.5,0,False
C=C(C)C(=O)O,0.0131803051652175,86.08999999999997,0.6471,22.449799999999993,1,1,37.3,1,0.0,0,False
C=C(C)C(=O)OC,-0.8000000006743976,100.11699999999998,0.7355,26.829999999999988,0,2,26.3,1,0.0,0,False
C=C(C)C(=O)OC(=O)C(=C)C,-0.1967597115069949,154.16499999999996,1.2084,40.72700000000001,0,3,43.370000000000005,2,0.0,0,False
C=C(C)C(=O)OC(C)(C)C,-2.486375472861744,142.19799999999998,1.9042,40.659000000000006,0,2,26.3,1,0.0,0,True
C=C(C)C(=O)OC(C)CO,-0.0449315462381904,144.17,0.4865,37.453799999999994,1,3,46.53,3,0.0,0,False
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,-4.598599459218456,210.31699999999992,3.320500000000002,61.490000000000045,0,2,26.3,2,0.0,0,True
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,-4.543633966870957,222.32799999999992,3.320500000000002,63.923000000000044,0,2,26.3,2,0.0,0,True
C=C(C)C(=O)OC1CCC(C(C)(C)C)CC1,-6.749579997691106,224.34399999999994,3.710600000000003,66.10700000000004,0,2,26.3,2,0.0,0,False
C=C(C)C(=O)OC1CCCCC1,-3.0883098412461387,168.23599999999993,2.4384000000000006,47.779000000000025,0,2,26.3,2,0.0,0,True
C=C(C)C(=O)OCC,-1.3250796647522771,114.14399999999998,1.1256,31.446999999999985,0,2,26.3,2,0.0,0,True
C=C(C)C(=O)OCC(C)C,-2.0392513262766627,142.19799999999998,1.7617,40.61100000000001,0,2,26.3,3,0.0,0,True
C=C(C)C(=O)OCC(C)O,-0.5722875941602554,144.17,0.4865,37.453799999999994,1,3,46.53,3,0.0,0,False
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,-4.319251294999948,338.4000000000001,2.7407000000000012,90.04300000000005,0,6,78.9,10,0.0,0,True
C=C(C)C(=O)OCC(CC)CCCC,-4.806875401645539,198.30599999999993,3.3221000000000025,59.07900000000005,0,2,26.3,7,0.0,0,True
C=C(C)C(=O)OCC(CCC)CCCCC,-5.673664139071248,226.3599999999999,4.102300000000004,68.31300000000006,0,2,26.3,9,0.0,0,False
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.022878745280337,300.14499999999987,3.2767000000000017,46.61800000000001,0,2,26.3,6,0.0,0,True
C=C(C)C(=O)OCC(F)(F)F,-2.268478277651756,168.11399999999995,1.668,31.82799999999999,0,2,26.3,2,0.0,0,True
C=C(C)C(=O)OCC1CCC2OC2C1,-1.7677559969188184,196.24599999999995,1.6732,51.775000000000034,0,3,38.83,3,0.0,0,True
C=C(C)C(=O)OCC1CCCO1,-0.9524550036795292,170.20799999999994,1.2847,44.74700000000002,0,3,35.53,3,0.0,0,False
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.057991946977687,432.17599999999993,5.234600000000002,61.18,0,2,26.3,8,0.0,1,False
C=C(C)C(=O)OCCCC,-2.3971997067827022,142.19799999999998,1.9058,40.68100000000001,0,2,26.3,4,0.0,0,True
C=C(C)C(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.769551078621726,446.2029999999999,5.6247000000000025,65.797,0,2,26.3,9,0.0,1,False
C=C(C)C(=O)OCCCCCC,-3.75448733218585,170.25199999999995,2.686000000000001,49.915000000000035,0,2,26.3,6,0.0,0,True
C=C(C)C(=O)OCCCCCCCC(C)C,-6.056011124926228,226.35999999999993,4.102300000000004,68.31300000000005,0,2,26.3,9,0.0,0,False
C=C(C)C(=O)OCCCCCCCCCC,-6.110160276716901,226.3599999999999,4.246400000000004,68.38300000000005,0,2,26.3,10,0.0,0,False
C=C(C)C(=O)OCCCCCCCCCCCC,-8.405607449624574,254.41399999999987,5.026600000000005,77.61700000000006,0,2,26.3,12,0.0,1,False
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,-8.530177984021837,338.5760000000001,7.367200000000008,105.31900000000009,0,2,26.3,18,0.0,1,False
C=C(C)C(=O)OCCCCCCCCCCCCOC(=O)C(=C)C,-7.484126156288321,338.488,5.126000000000005,97.71600000000007,0,4,52.6,15,0.0,1,False
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,-6.350665141287858,310.43399999999997,4.345800000000004,88.48200000000006,0,4,52.6,13,0.0,0,False
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,-4.043831569524636,254.3259999999999,2.785400000000001,70.01400000000004,0,4,52.6,9,0.0,0,True
C=C(C)C(=O)OCCCCCCOc1ccc(/C=C/C(=O)OC)cc1,-8.062482107982653,346.42300000000006,3.931300000000003,97.22800000000005,0,5,61.83,11,0.24,0,False
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,-2.969024429928341,226.27199999999993,2.0052,60.78000000000004,0,4,52.6,7,0.0,0,True
C=C(C)C(=O)OCCCOc1ccc(C(C)(C)c2ccc(OCCCOC(=O)C(=C)C)cc2)cc1,-7.455931955649724,480.60100000000034,5.788900000000006,136.78199999999995,0,6,71.06,14,0.34285714285714286,1,False
C=C(C)C(=O)OCCC[Si](C)(C)O[Si](C)(C)CCCOC(=O)C(=C)C,-3.068542129310995,386.6370000000002,4.432000000000004,106.44300000000007,0,5,61.830000000000005,12,0.0,0,True
C=C(C)C(=O)OCCN(C)C,0.5024815492411654,157.213,0.6673,44.32700000000002,0,3,29.54,4,0.0,0,False
C=C(C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.342944147142896,425.269,2.793000000000001,68.2188,0,4,63.68,8,0.0,0,False
C=C(C)C(=O)OCCN1CCNC1=O,0.7028481462778055,198.22199999999998,0.13090000000000007,50.74470000000002,1,3,58.64,4,0.0,0,False
C=C(C)C(=O)OCCNC(=O)n1nc(C)cc1C,-2.4425610153551007,251.28599999999997,1.1769399999999997,66.27070000000002,1,4,73.22,4,0.2777777777777778,0,True
C=C(C)C(=O)OCCNC(C)(C)C,-1.0125255640210211,185.26699999999997,1.4938,53.528700000000036,1,3,38.33,4,0.0,0,True
C=C(C)C(=O)OCCO,-0.1144208137554043,130.143,0.09800000000000003,32.85879999999999,1,3,46.53,3,0.0,0,False
C=C(C)C(=O)OCCOC(=O)C(=C)C,-2.261313284622144,198.21799999999996,1.2249999999999999,51.54600000000003,0,4,52.6,5,0.0,0,True
C=C(C)C(=O)OCCOC(=O)CC(C)=O,-1.0636822067327634,214.21699999999996,0.6279999999999999,52.03000000000003,0,5,69.67,6,0.0,0,True
C=C(C)C(=O)OCCOC(=O)CCC(=O)O,-0.7067089163705532,230.21599999999995,0.5136999999999998,53.601800000000026,1,5,89.9,7,0.0,0,False
C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,-4.619788758288394,470.56300000000033,3.119900000000002,122.42640000000009,2,8,129.26,15,0.0,0,True
C=C(C)C(=O)OCCOC(=O)c1c(CC(O)CCl)cccc1C(=O)O,-2.8056882836356505,370.785,1.8031000000000001,89.88760000000006,2,6,110.13000000000001,9,0.24,0,True
C=C(C)C(=O)OCCOCC,-0.9674738609134952,158.19699999999997,1.1422,42.26600000000001,0,3,35.53,5,0.0,0,False
C=C(C)C(=O)OCCOCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCCC,-7.594380113623355,583.108,6.894500000000008,157.4809999999997,0,7,72.45000000000002,19,0.0,2,False
C=C(C)C(=O)OCCOCCOC,-3.4814860601221125,188.22299999999996,0.7686999999999999,48.46800000000003,0,4,44.760000000000005,7,0.0,0,True
C=C(C)C(=O)OCCOCCOCCCC,-2.0159485109325708,230.30399999999992,1.9389999999999998,62.319000000000045,0,4,44.760000000000005,10,0.0,0,True
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-1.9005552469157392,286.324,1.2582,73.18400000000004,0,6,71.06,11,0.0,0,True
C=C(C)C(=O)OCCOCCOCCOCC,-0.6031563779485984,246.3029999999999,1.1753999999999998,63.904000000000046,0,5,53.99000000000001,11,0.0,0,False
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,-1.4186392615104857,330.37700000000007,1.2748,84.00300000000004,0,7,80.29000000000002,14,0.0,0,True
C=C(C)C(=O)OCCOCCOc1ccc(C(=O)c2ccccc2)cc1,-4.392544976785332,354.402,3.4323000000000023,98.40350000000004,0,5,61.830000000000005,10,0.46153846153846156,0,True
C=C(C)C(=O)OCCOc1ccc(C(=O)c2ccccc2)c(O)c1,-6.51427857351842,326.348,3.1213000000000015,89.24930000000003,1,5,72.83,7,0.5,0,False
C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,-5.3788237182249645,452.5470000000003,5.008700000000005,127.54800000000006,0,6,71.06,12,0.36363636363636365,1,False
C=C(C)C(=O)OCCOc1ccccc1,-2.952647239246066,206.241,2.1847000000000003,57.710000000000036,0,3,35.53,5,0.4,0,True
C=C(C)C(=O)OCC[N+](C)(C)CCCS(=O)(=O)[O-],0.9627399696236532,279.358,0.11740000000000039,66.79660000000004,0,5,83.5,8,0.0,0,False
C=C(C)C(=O)OCc1ccccc1,-2.968204681015579,176.215,2.3059000000000003,51.05200000000003,0,2,26.3,3,0.46153846153846156,0,True
C=C(C)C(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,-4.610833915635467,222.32799999999992,3.320500000000002,63.923000000000044,0,2,26.3,2,0.0,0,True
C=C(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,-4.823908740944319,266.296,3.3991000000000016,76.76550000000005,0,3,43.370000000000005,4,0.6,0,True
C=C(C)C(=O)Oc1ccccc1,-2.4948513788524704,162.188,2.1681,46.89100000000003,0,2,26.3,2,0.5,0,True
C=C(C)C(=O)[O-],0.01,85.08199999999998,-0.6876,19.820999999999994,0,2,40.129999999999995,1,0.0,0,False
C=C(C)C(=O)[O][Zn][OH],-4.224025668870631,167.47899999999998,0.010499999999999954,23.12479999999999,1,3,46.53,2,0.0,0,True
C=C(C)C(CC(=O)O)C(=O)O,-0.3211304824475961,158.153,0.738,38.19259999999999,2,2,74.6,4,0.0,0,False
C=C(C)C(CC(=O)[O-])C(=O)[O-],-0.321,156.13699999999997,-1.9313999999999985,32.93499999999999,0,4,80.25999999999999,4,0.0,0,False
C=C(C)C(N)=O,0.3753911904208941,85.106,0.047799999999999954,24.008399999999995,1,1,43.09,1,0.0,0,False
